UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Timestamp,Last_Maintenance_Date,Days_Until_Next_Maintenance,Type_encoded
9180,H38593,H,296.7357921570812,312.13623660467175,1412.770194335968,49.35677055363313,6.814766145724245,0,0,0,0,0,0,2024-01-18 11:00:00,2024-01-18 10:00:00,0.0,0
9181,L56360,L,298.38662112820015,314.73423866747123,1559.1302005300845,41.279352266479655,14.785812195296813,0,0,0,0,0,0,2024-01-18 12:00:00,2024-01-18 12:00:00,0.0,1
9182,L56361,L,297.0527651210683,316.5210439465461,1561.5730780686172,41.14931383445271,16.846034829893856,0,0,0,0,0,0,2024-01-18 13:00:00,2024-01-18 13:00:00,0.0,1
9183,M24042,M,297.7372287360711,313.9408820674928,1590.612822954896,49.42623408347407,18.637623254206986,0,0,0,0,0,0,2024-01-18 14:00:00,2024-01-18 14:00:00,0.0,2
9184,L56363,L,300.33835785461656,307.58342004828023,1510.1652083002214,40.690346587877585,18.682204060596295,0,0,0,0,0,0,2024-01-18 15:00:00,2024-01-18 15:00:00,0.0,1
9185,L56364,L,,,,,,0,0,0,0,0,0,2024-01-18 16:00:00,2024-01-18 16:00:00,0.0,1
9186,L56365,L,298.5191647798062,315.6753225320955,1449.516879794346,52.01223823754765,18.797798243035984,0,0,0,0,0,0,2024-01-18 17:00:00,2024-01-18 17:00:00,0.0,1
9187,L56366,L,,,,,,0,0,0,0,0,0,2024-01-18 18:00:00,2024-01-18 18:00:00,2.0,1
9188,L56367,L,,,,,,0,0,0,0,0,0,2024-01-18 19:00:00,2024-01-18 18:00:00,0.0,1
9189,L56368,L,298.41445697451627,313.31094335255654,1497.3089396756563,44.045996655801964,28.78401489349436,0,0,0,0,0,0,2024-01-18 20:00:00,2024-01-18 20:00:00,0.0,1
9190,L56369,L,306.1431894694229,307.5454877405029,1649.5903090082713,36.827593839187614,29.99245349696829,0,0,0,0,0,0,2024-01-18 21:00:00,2024-01-18 21:00:00,0.0,1
9191,M24050,M,294.64755008387783,316.02561508613417,1449.8364634395627,42.81427588885949,34.85960960825399,0,0,0,0,0,0,2024-01-18 22:00:00,2024-01-18 21:00:00,0.0,2
9192,M24051,M,290.5970113732723,306.59055709227994,1962.2569251359469,27.982596981467662,36.68815973392772,0,0,0,0,0,0,2024-01-18 23:00:00,2024-01-18 23:00:00,0.0,2
9193,L56372,L,,,,,,0,0,0,0,0,0,2024-01-19 00:00:00,2024-01-19 00:00:00,0.0,1
9194,M24053,M,300.39648566570867,312.6788552727243,1552.1229940638698,47.358433496179146,37.31939285999864,0,0,0,0,0,0,2024-01-19 01:00:00,2024-01-19 01:00:00,0.0,2
9195,L56374,L,294.23476708344856,317.3120779567908,1380.8778488119274,46.3407555597696,42.554867228009584,0,0,0,0,0,0,2024-01-19 02:00:00,2024-01-19 01:00:00,0.0,1
9196,L56375,L,291.8641299394848,306.82954021983073,1534.2450190166894,42.94666456494088,49.70200127976974,0,0,0,0,0,0,2024-01-19 03:00:00,2024-01-19 03:00:00,0.0,1
9197,L56376,L,305.912387356041,310.79544122777526,1623.9338396619144,43.49090227812591,46.210962752987875,0,0,0,0,0,0,2024-01-19 04:00:00,2024-01-19 04:00:00,0.0,1
9198,M24057,M,305.2518303161563,304.2640062513752,1464.9783947765238,53.92545772740818,52.92280694488102,0,0,0,0,0,0,2024-01-19 05:00:00,2024-01-19 04:00:00,0.0,2
9199,M24058,M,287.50915662786343,312.7496669051172,1541.5696733416908,40.76187873604532,58.01683033950774,0,0,0,0,0,0,2024-01-19 06:00:00,2024-01-19 06:00:00,0.0,2
9200,L56379,L,,,,,,0,0,0,0,0,0,2024-01-19 07:00:00,2024-01-19 07:00:00,-2.0,1
9201,M24060,M,306.38940257528566,320.017495977255,1557.0766207012912,35.44915197930743,57.7117038723598,0,0,0,0,0,0,2024-01-19 08:00:00,2024-01-19 08:00:00,0.0,2
9202,L56381,L,296.5564769678631,310.9558304258583,1406.836892425755,48.34664404381915,64.86065031661454,0,0,0,0,0,0,2024-01-19 09:00:00,2024-01-19 08:00:00,0.0,1
9203,L56382,L,,,,,,0,0,0,0,0,0,2024-01-19 10:00:00,2024-01-19 10:00:00,0.0,1
9204,L56383,L,297.4357433741566,306.59662696967825,1573.0517862563804,39.027358677561786,64.13183569860178,0,0,0,0,0,0,2024-01-19 11:00:00,2024-01-19 11:00:00,0.0,1
9205,L56384,L,293.6243272406364,311.3335253806153,1605.6401182254408,41.482075100762835,63.302524796969415,0,0,0,0,0,0,2024-01-19 12:00:00,2024-01-19 12:00:00,0.0,1
9206,L56385,L,290.9691792304725,307.0222004240803,1543.2639303990074,37.311932468467646,73.63575500699963,0,0,0,0,0,0,2024-01-19 13:00:00,2024-01-19 13:00:00,0.0,1
9207,M24066,M,303.60848669062733,309.44220051221146,1521.2666876090589,48.93387660319478,73.6916112922035,0,0,0,0,0,0,2024-01-19 14:00:00,2024-01-19 14:00:00,0.0,2
9208,L56387,L,290.44107756684764,309.61669136319136,1414.1407486151177,53.18394630677128,76.16074500910628,0,0,0,0,0,0,2024-01-19 15:00:00,2024-01-19 14:00:00,0.0,1
9209,L56388,L,300.0466130249481,307.2512978449846,1388.2296878635407,45.59792260725872,79.65274628093654,0,0,0,0,0,0,2024-01-19 16:00:00,2024-01-19 14:00:00,0.0,1
9210,M24069,M,302.954031571482,309.29456792728945,1381.2151458226674,59.75060012282605,75.5663833557366,0,0,0,0,0,0,2024-01-19 17:00:00,2024-01-19 17:00:00,0.0,2
9211,M24070,M,292.2227218643441,307.2437087821373,2447.6717786763065,17.510762049107093,83.13342145824663,0,0,0,0,0,0,2024-01-19 18:00:00,2024-01-19 18:00:00,0.0,2
9212,M24071,M,,,,,,0,0,0,0,0,0,2024-01-19 19:00:00,2024-01-19 18:00:00,0.0,2
9213,L56392,L,304.4395773689953,313.93853186669185,1371.520606452301,57.68577430327309,89.74636519513194,0,0,0,0,0,0,2024-01-19 20:00:00,2024-01-19 20:00:00,0.0,1
9214,L56393,L,301.3460009906081,309.8208936951367,1655.777865347494,38.1610870091114,92.31505487026968,0,0,0,0,0,0,2024-01-19 21:00:00,2024-01-19 21:00:00,0.0,1
9215,L56394,L,296.1155521842341,310.5241867603762,1545.3382570476251,40.54337321151792,94.8293691335198,0,0,0,0,0,0,2024-01-19 22:00:00,2024-01-19 22:00:00,0.0,1
9216,L56395,L,,,,,,0,0,0,0,0,0,2024-01-19 23:00:00,2024-01-19 23:00:00,-1.0,1
9217,H38630,H,304.1097661096337,310.78168324386485,1502.2640089106876,48.549078412119556,96.72630493875313,0,0,0,0,0,0,2024-01-20 00:00:00,2024-01-19 23:00:00,0.0,0
9218,L56397,L,299.9465667266134,311.282254360586,1459.6360378115955,54.25483139338949,101.823304573801,0,0,0,0,0,0,2024-01-20 01:00:00,2024-01-19 23:00:00,0.0,1
9219,L56398,L,,,,,,0,0,0,0,0,0,2024-01-20 02:00:00,2024-01-20 02:00:00,0.0,1
9220,M24079,M,296.74302242723024,318.55743789134294,1359.1557045039378,62.147587917827884,103.19119787109945,0,0,0,0,0,0,2024-01-20 03:00:00,2024-01-20 03:00:00,0.0,2
9221,L56400,L,300.02569551841,298.1869664620293,1266.3738365951206,62.52734943081927,106.92656027156757,0,0,0,0,0,0,2024-01-20 04:00:00,2024-01-20 04:00:00,0.0,1
9222,M24081,M,297.8657686000981,312.6706497266827,1704.7715559483147,34.85027409147416,111.16569046151858,0,0,0,0,0,0,2024-01-20 05:00:00,2024-01-20 05:00:00,0.0,2
9223,M24082,M,303.09352629368254,312.3357552135523,1505.2340967209484,43.80382919309172,114.88463648164723,0,0,0,0,0,0,2024-01-20 06:00:00,2024-01-20 06:00:00,0.0,2
9224,L56403,L,291.86681969721434,311.53447798952817,1353.898811397124,49.05995076042052,114.1138775590574,0,0,0,0,0,0,2024-01-20 07:00:00,2024-01-20 06:00:00,0.0,1
9225,L56404,L,292.02840768688117,309.8246331217779,1411.7716619938365,52.43794572750828,114.88067280315596,0,0,0,0,0,0,2024-01-20 08:00:00,2024-01-20 06:00:00,0.0,1
9226,L56405,L,299.7463531544153,311.6770469119639,1811.9313885836157,28.650921980368967,115.14615384537416,0,0,0,0,0,0,2024-01-20 09:00:00,2024-01-20 09:00:00,0.0,1
9227,L56406,L,296.688575237699,313.16285263802376,1846.390319523771,27.30518169817929,118.34553166700053,0,0,0,0,0,0,2024-01-20 10:00:00,2024-01-20 10:00:00,0.0,1
9228,L56407,L,296.0724562318601,305.70302052484936,1479.8288241129278,47.16121771389478,122.43673977229427,0,0,0,0,0,0,2024-01-20 11:00:00,2024-01-20 10:00:00,0.0,1
9229,M24088,M,290.9837058536755,310.5001636207019,1539.9401854266976,42.278912255446635,124.70602112605766,0,0,0,0,0,0,2024-01-20 12:00:00,2024-01-20 12:00:00,0.0,2
9230,M24089,M,299.113110653388,308.14212122693266,2099.3849007038843,22.591487010929924,128.18053664760797,0,0,0,0,0,0,2024-01-20 13:00:00,2024-01-20 13:00:00,0.0,2
9231,L56410,L,298.88441485299705,304.0814266989936,1939.3151942625034,28.81511073462936,128.5086986381553,0,0,0,0,0,0,2024-01-20 14:00:00,2024-01-20 14:00:00,0.0,1
9232,L56411,L,302.0961864225092,312.4561831586853,1559.72395136726,41.00684645649921,128.74851874568145,0,0,0,0,0,0,2024-01-20 15:00:00,2024-01-20 15:00:00,0.0,1
9233,L56412,L,299.4378820202894,306.4589288177125,1384.255889373815,56.91770609044564,136.36669224546685,0,0,0,0,0,0,2024-01-20 16:00:00,2024-01-20 16:00:00,0.0,1
9234,L56413,L,298.62159396173473,302.0903813094013,1359.2756550223517,50.35521220007748,138.36786574228628,0,0,0,0,0,0,2024-01-20 17:00:00,2024-01-20 16:00:00,0.0,1
9235,L56414,L,304.5772548782159,306.577091646105,1879.703278900421,25.334962565142774,141.80019682665537,0,0,0,0,0,0,2024-01-20 18:00:00,2024-01-20 18:00:00,0.0,1
9236,M24095,M,,,,,,0,0,0,0,0,0,2024-01-20 19:00:00,2024-01-20 19:00:00,-1.0,2
9237,L56416,L,,,,,,0,0,0,0,0,0,2024-01-20 20:00:00,2024-01-20 20:00:00,0.0,1
9238,M24097,M,291.42531320970136,309.516907088371,1803.6687784107362,29.189662626554895,147.33222668476665,0,0,0,0,0,0,2024-01-20 21:00:00,2024-01-20 21:00:00,0.0,2
9239,M24098,M,295.3125892219898,315.2692190891614,1453.92761442657,45.57248280227918,152.53805346485106,0,0,0,0,0,0,2024-01-20 22:00:00,2024-01-20 21:00:00,0.0,2
9240,H38653,H,293.61054359698034,305.6806769988002,1401.947333828502,54.6883017837187,157.12592790941207,0,0,0,0,0,0,2024-01-20 23:00:00,2024-01-20 23:00:00,0.0,0
9241,M24100,M,302.5812888020647,312.7909049538376,1352.381450429518,54.175158095706,156.03946511223262,0,0,0,0,0,0,2024-01-21 00:00:00,2024-01-20 23:00:00,0.0,2
9242,L56421,L,,,,,,0,0,0,0,0,0,2024-01-21 01:00:00,2024-01-21 01:00:00,0.0,1
9243,M24102,M,299.06411841953764,310.3661463982253,1288.445549563643,65.77894100284016,161.19157209862837,0,0,0,0,0,0,2024-01-21 02:00:00,2024-01-21 02:00:00,0.0,2
9244,L56423,L,294.19264500388323,312.8323096375983,1483.6703905160539,53.387941791622715,166.63460867553417,0,0,0,0,0,0,2024-01-21 03:00:00,2024-01-21 02:00:00,0.0,1
9245,L56424,L,297.86283940132296,312.04549602927693,1793.920949536413,31.060458911303815,171.0987787206141,0,0,0,0,0,0,2024-01-21 04:00:00,2024-01-21 04:00:00,0.0,1
9246,L56425,L,295.75389003392416,302.2450291656982,1718.819657896143,33.0078355516043,169.207102133825,0,0,0,0,0,0,2024-01-21 05:00:00,2024-01-21 05:00:00,0.0,1
9247,L56426,L,300.9697270926814,311.64148419122944,1870.7084914055965,31.680335203314392,169.24154650545088,0,0,0,0,0,0,2024-01-21 06:00:00,2024-01-21 06:00:00,0.0,1
9248,L56427,L,294.71893867502445,310.3341419449292,1701.7532107517843,36.03390230037766,172.66952452615112,0,0,0,0,0,0,2024-01-21 07:00:00,2024-01-21 07:00:00,0.0,1
9249,M24108,M,305.27350192252965,307.8844446581244,1471.2843762439547,45.36585594483574,173.238732209705,0,0,0,0,0,0,2024-01-21 08:00:00,2024-01-21 07:00:00,0.0,2
9250,L56429,L,291.6063541170324,304.8629221860947,1629.544061451337,37.201089682727215,175.887681923588,0,0,0,0,0,0,2024-01-21 09:00:00,2024-01-21 09:00:00,0.0,1
9251,H38664,H,,,,,,0,0,0,0,0,0,2024-01-21 10:00:00,2024-01-21 10:00:00,0.0,0
9252,M24111,M,306.75366716576195,304.54938414901784,1642.3088142748788,34.48341657096596,187.54243869011057,0,0,0,0,0,0,2024-01-21 11:00:00,2024-01-21 11:00:00,0.0,2
9253,M24112,M,297.0476894756101,318.98494875485767,1515.5172007557553,41.44963810982059,186.91523611611376,0,0,0,0,0,0,2024-01-21 12:00:00,2024-01-21 12:00:00,0.0,2
9254,M24113,M,293.14708278233917,309.53428387803325,1519.0317947357946,45.098998375503285,189.14792109269604,0,0,0,0,0,0,2024-01-21 13:00:00,2024-01-21 13:00:00,0.0,2
9255,L56434,L,300.2229777549509,303.3752169541176,1621.3820583938762,35.95629430917464,192.34779089649624,0,0,0,0,0,0,2024-01-21 14:00:00,2024-01-21 14:00:00,0.0,1
9256,L56435,L,296.9649330426322,306.5946209210966,1659.2458473517297,36.95484680044493,194.9147347492087,0,0,0,0,0,0,2024-01-21 15:00:00,2024-01-21 15:00:00,0.0,1
9257,L56436,L,295.3257227197091,307.79839812727283,1578.3677243458606,39.50493412503416,202.33959808893292,0,0,0,0,0,0,2024-01-21 16:00:00,2024-01-21 16:00:00,0.0,1
9258,M24117,M,,,,,,0,0,0,0,0,0,2024-01-21 17:00:00,2024-01-21 17:00:00,0.0,2
9259,H38672,H,311.81658891525785,304.860336279078,1378.7714665640362,47.521611988366914,6.175929024828259,0,0,0,0,0,0,2024-01-21 18:00:00,2024-01-21 17:00:00,0.0,0
9260,M24119,M,297.9832703611127,308.45613113281394,1720.880791339656,32.7452934277078,4.884863542547306,0,0,0,0,0,0,2024-01-21 19:00:00,2024-01-21 19:00:00,0.0,2
9261,L56440,L,290.37061476729895,306.48309245910986,1390.7709680113499,62.3911080486113,6.332183543360971,0,0,0,0,0,0,2024-01-21 20:00:00,2024-01-21 20:00:00,0.0,1
9262,H38675,H,306.02022572903275,311.3364097500643,1500.1134111861086,44.12143028726394,12.688026938148123,0,0,0,0,0,0,2024-01-21 21:00:00,2024-01-21 20:00:00,0.0,0
9263,M24122,M,302.00643582255407,306.65771102266444,1447.0422880866965,50.815909641444506,10.161094363898641,0,0,0,0,0,0,2024-01-21 22:00:00,2024-01-21 20:00:00,0.0,2
9264,L56443,L,295.7420446822803,303.7694884964368,1608.372140919198,44.02237008480336,18.545991655088105,0,0,0,0,0,0,2024-01-21 23:00:00,2024-01-21 23:00:00,0.0,1
9265,M24124,M,294.98427489801685,308.08606829218144,1528.7662209637856,40.63477004072768,16.487966258919375,0,0,0,0,0,0,2024-01-22 00:00:00,2024-01-22 00:00:00,0.0,2
9266,M24125,M,302.29051520561796,307.4989087519349,1392.5940008181958,54.67956519746148,16.67771197504802,0,0,0,0,0,0,2024-01-22 01:00:00,2024-01-22 00:00:00,0.0,2
9267,L56446,L,298.00504300886377,306.1284386179447,1724.466462334519,28.844107750836542,25.65913912975474,0,0,0,0,0,0,2024-01-22 02:00:00,2024-01-22 02:00:00,0.0,1
9268,L56447,L,290.3694491714205,306.27849698639335,1348.5706024989822,62.54419979141178,30.418598283879497,0,0,0,0,0,0,2024-01-22 03:00:00,2024-01-22 03:00:00,0.0,1
9269,L56448,L,307.25578522760844,314.3440916738844,1690.0483521388421,35.34151335659009,30.619807973548856,0,0,0,0,0,0,2024-01-22 04:00:00,2024-01-22 04:00:00,0.0,1
9270,L56449,L,,,,,,0,0,0,0,0,0,2024-01-22 05:00:00,2024-01-22 05:00:00,-1.0,1
9271,L56450,L,305.92959455226094,303.49255504922434,1345.0460948349746,66.50475045985179,26.470548042250538,0,0,0,0,0,0,2024-01-22 06:00:00,2024-01-22 06:00:00,0.0,1
9272,L56451,L,304.94224308862016,306.5374083272225,1986.9554098271533,26.15529224162983,35.5510237230505,0,0,0,0,0,0,2024-01-22 07:00:00,2024-01-22 07:00:00,0.0,1
9273,L56452,L,294.57633728595425,308.85427783045736,1429.2963612951942,58.82401171480096,37.5793447141724,0,0,0,0,0,0,2024-01-22 08:00:00,2024-01-22 08:00:00,0.0,1
9274,H38687,H,303.82716634386037,302.4465791814912,1501.5231496138751,39.22752925540497,41.79998254958955,0,0,0,0,0,0,2024-01-22 09:00:00,2024-01-22 09:00:00,0.0,0
9275,L56454,L,296.16622907045974,316.3091861607975,1434.669456577943,61.211114659283055,41.934274283484605,0,0,0,0,0,0,2024-01-22 10:00:00,2024-01-22 10:00:00,0.0,1
9276,L56455,L,290.63981956497906,312.7600634916396,1595.6205141695032,33.86143595297384,49.403762583411634,0,0,0,0,0,0,2024-01-22 11:00:00,2024-01-22 11:00:00,0.0,1
9277,L56456,L,297.0980272880118,315.39286479642743,1669.8582167762618,35.13343787124565,47.52417941053559,0,0,0,0,0,0,2024-01-22 12:00:00,2024-01-22 12:00:00,0.0,1
9278,L56457,L,300.9373278429493,310.5350654062424,1475.3584510790652,53.78993519130593,50.13283834613594,0,0,0,0,0,0,2024-01-22 13:00:00,2024-01-22 12:00:00,0.0,1
9279,H38692,H,297.02478894524614,299.00199900965185,1576.5284882532815,42.884482041138405,54.52959971914988,0,0,0,0,0,0,2024-01-22 14:00:00,2024-01-22 14:00:00,0.0,0
9280,M24139,M,297.7328975158004,315.98499288194876,1626.9774210301816,32.29208398513835,54.55387558227881,0,0,0,0,0,0,2024-01-22 15:00:00,2024-01-22 15:00:00,0.0,2
9281,H38694,H,304.3298142666046,304.758707575851,1485.6299241377585,47.871259704683546,63.38797419391554,0,0,0,0,0,0,2024-01-22 16:00:00,2024-01-22 15:00:00,0.0,0
9282,L56461,L,299.6137236113572,305.2395539828863,1355.8589281303384,49.73813003268178,62.075195484412035,0,0,0,0,0,0,2024-01-22 17:00:00,2024-01-22 15:00:00,0.0,1
9283,M24142,M,295.2945466101077,309.63156411170894,1376.8955615657203,47.83823712359757,69.89824077967025,0,0,0,0,0,0,2024-01-22 18:00:00,2024-01-22 15:00:00,0.0,2
9284,M24143,M,,,,,,0,0,0,0,0,0,2024-01-22 19:00:00,2024-01-22 19:00:00,0.0,2
9285,L56464,L,300.02868159031055,313.8291307017379,1686.436172854891,36.35846399215796,73.55448259215684,0,0,0,0,0,0,2024-01-22 20:00:00,2024-01-22 20:00:00,0.0,1
9286,M24145,M,287.66257740727576,313.24117788005464,1385.535622895279,53.626107789178235,67.11936957611003,0,0,0,0,0,0,2024-01-22 21:00:00,2024-01-22 20:00:00,0.0,2
9287,L56466,L,301.07791059723,307.4407243187442,1583.9702471817086,37.46836999885636,77.28839500124421,0,0,0,0,0,0,2024-01-22 22:00:00,2024-01-22 22:00:00,0.0,1
9288,L56467,L,300.9119131951018,307.366875495838,1654.7928992094267,32.50638188353347,80.3909231504834,0,0,0,0,0,0,2024-01-22 23:00:00,2024-01-22 23:00:00,0.0,1
9289,L56468,L,299.22163528327553,310.51893324236636,1489.783086785486,57.5681304213769,87.48683103437794,0,0,0,0,0,0,2024-01-23 00:00:00,2024-01-23 00:00:00,0.0,1
9290,L56469,L,303.18533171825663,308.29129971637866,1394.0687541501784,50.48175521731363,84.89592976259198,0,0,0,0,0,0,2024-01-23 01:00:00,2024-01-23 00:00:00,0.0,1
9291,L56470,L,296.07255440346535,313.16179411987434,1383.634382734728,49.07058485939413,85.10815434840467,0,0,0,0,0,0,2024-01-23 02:00:00,2024-01-23 00:00:00,0.0,1
9292,L56471,L,300.6606998771794,312.88475120811955,1374.2970263986488,61.28621254857923,91.41535896836074,0,0,0,0,0,0,2024-01-23 03:00:00,2024-01-23 03:00:00,0.0,1
9293,L56472,L,292.00462569858263,311.7673352948507,1627.6978951024591,40.4865154361914,89.53638820656376,0,0,0,0,0,0,2024-01-23 04:00:00,2024-01-23 04:00:00,0.0,1
9294,L56473,L,301.0819180797891,297.27910814247804,1461.3867280361933,41.806291450889894,95.99063051308697,0,0,0,0,0,0,2024-01-23 05:00:00,2024-01-23 04:00:00,0.0,1
9295,L56474,L,307.91247106601145,309.59895478880435,1423.7758287248216,42.90986996724388,95.75720791536317,0,0,0,0,0,0,2024-01-23 06:00:00,2024-01-23 04:00:00,0.0,1
9296,M24155,M,294.606622852538,308.49058999371863,1403.313822211108,52.893869202950484,94.39371332385936,0,0,0,0,0,0,2024-01-23 07:00:00,2024-01-23 04:00:00,0.0,2
9297,H38710,H,295.67565599459573,309.78631944283137,1516.3133303352142,43.204408866399454,102.71727900681046,0,0,0,0,0,0,2024-01-23 08:00:00,2024-01-23 08:00:00,0.0,0
9298,M24157,M,295.80216617551895,305.36994194167715,1461.4764305796043,46.05573423537098,106.74138298697932,0,0,0,0,0,0,2024-01-23 09:00:00,2024-01-23 08:00:00,0.0,2
9299,L56478,L,299.6223139995112,302.700320260559,1350.3013308447516,55.88728502003153,110.59513424526749,0,0,0,0,0,0,2024-01-23 10:00:00,2024-01-23 10:00:00,0.0,1
9300,M24159,M,294.19696829696943,311.0673768027858,1358.9526465238266,53.74024855752019,109.47235441511663,0,0,0,0,0,0,2024-01-23 11:00:00,2024-01-23 11:00:00,0.0,2
9301,L56480,L,300.9469994613858,307.2325954455434,1369.9309731313433,46.83722701920043,114.74165799705628,0,0,0,0,0,0,2024-01-23 12:00:00,2024-01-23 11:00:00,0.0,1
9302,M24161,M,302.88252513202747,311.58942512259506,1486.3126119309504,56.55696726307648,120.56423343130476,0,0,0,0,0,0,2024-01-23 13:00:00,2024-01-23 13:00:00,0.0,2
9303,M24162,M,301.4615327616204,305.76028192058715,1760.6260402144017,28.787077318144995,118.49660064392592,0,0,0,0,0,0,2024-01-23 14:00:00,2024-01-23 14:00:00,0.0,2
9304,L56483,L,291.0895853585393,315.6261215807134,1458.2521369771955,43.55738296821442,119.84501232182548,0,0,0,0,0,0,2024-01-23 15:00:00,2024-01-23 14:00:00,0.0,1
9305,L56484,L,303.75736096898584,313.7847429261098,1549.6505297742656,46.96097135858288,127.47331613568205,0,0,0,0,0,0,2024-01-23 16:00:00,2024-01-23 16:00:00,0.0,1
9306,H38719,H,303.4946085867807,310.4890795460032,1665.60769933711,35.789035737318635,126.93281572211008,0,0,0,0,0,0,2024-01-23 17:00:00,2024-01-23 17:00:00,0.0,0
9307,M24166,M,303.0071783399669,308.20186147456235,1790.448357415064,32.996285833644045,128.69480388052696,0,0,0,0,0,0,2024-01-23 18:00:00,2024-01-23 18:00:00,0.0,2
9308,L56487,L,300.92757320857964,313.08906873021664,1344.8117247320668,54.42574318516482,138.027184483191,0,0,0,0,0,0,2024-01-23 19:00:00,2024-01-23 18:00:00,0.0,1
9309,L56488,L,300.3334685909571,310.93702945342756,1394.6806244581992,53.65257886717546,131.51333844198237,0,0,0,0,0,0,2024-01-23 20:00:00,2024-01-23 18:00:00,0.0,1
9310,L56489,L,,,,,,0,0,0,0,0,0,2024-01-23 21:00:00,2024-01-23 21:00:00,0.0,1
9311,L56490,L,308.07970897256735,314.1803595357247,1613.6841257876226,44.769747229116234,142.32172304031272,0,0,0,0,0,0,2024-01-23 22:00:00,2024-01-23 22:00:00,0.0,1
9312,L56491,L,294.99838716078546,316.07584643271883,1572.466728086811,49.339332212697265,144.1051680586927,0,0,0,0,0,0,2024-01-23 23:00:00,2024-01-23 23:00:00,0.0,1
9313,H38726,H,304.335420842646,303.5390165875447,1615.0472758333224,36.95885385413816,140.39251836184505,0,0,0,0,0,0,2024-01-24 00:00:00,2024-01-24 00:00:00,0.0,0
9314,L56493,L,299.04055495331903,304.48445476521937,1427.056292148748,49.97542140356516,144.4057229018048,0,0,0,0,0,0,2024-01-24 01:00:00,2024-01-24 00:00:00,0.0,1
9315,M24174,M,298.843034721592,305.74856728678924,1573.8634387130605,37.6565309055846,150.66494898863172,0,0,0,0,0,0,2024-01-24 02:00:00,2024-01-24 02:00:00,0.0,2
9316,L56495,L,292.44530652184613,302.46901388750314,1541.4496734374104,44.40102500343254,155.04186807806641,0,0,0,0,0,0,2024-01-24 03:00:00,2024-01-24 03:00:00,0.0,1
9317,H38730,H,298.13782758036444,309.1063519776311,1442.373369265336,44.89698692849235,151.87682736053281,0,0,0,0,0,0,2024-01-24 04:00:00,2024-01-24 03:00:00,0.0,0
9318,L56497,L,294.897872629783,312.3084008138065,1478.0491454720075,42.705476028389214,160.87435574425527,0,0,0,0,0,0,2024-01-24 05:00:00,2024-01-24 03:00:00,0.0,1
9319,L56498,L,297.3237114581774,309.29976752603795,1382.4666391247622,49.439870685867504,157.77722266153606,0,0,0,0,0,0,2024-01-24 06:00:00,2024-01-24 03:00:00,0.0,1
9320,L56499,L,294.43912245796645,306.9004390566725,1911.818027025701,27.033904991584333,167.07358555973235,0,0,0,0,0,0,2024-01-24 07:00:00,2024-01-24 07:00:00,0.0,1
9321,L56500,L,297.2918803936202,314.57155163667557,1416.4406501060291,48.983479718570806,164.34482229390892,0,0,0,0,0,0,2024-01-24 08:00:00,2024-01-24 07:00:00,0.0,1
9322,L56501,L,297.4866089371019,309.85777019393794,1332.6613718050967,58.38107673768489,167.52476486674908,0,0,0,0,0,0,2024-01-24 09:00:00,2024-01-24 09:00:00,0.0,1
9323,M24182,M,299.87354011765217,310.9050778748949,1517.9879736823725,42.378268757289234,172.5041870036104,0,0,0,0,0,0,2024-01-24 10:00:00,2024-01-24 10:00:00,0.0,2
9324,L56503,L,292.19039802169044,314.80154154593794,1473.6597224836783,45.719233401674245,175.2344085534943,0,0,0,0,0,0,2024-01-24 11:00:00,2024-01-24 10:00:00,0.0,1
9325,L56504,L,292.9600966165965,308.72325733890506,1503.2452563346906,41.73578076991133,176.37316485493974,0,0,0,0,0,0,2024-01-24 12:00:00,2024-01-24 12:00:00,0.0,1
9326,M24185,M,301.1796796985487,318.9413068290509,1470.202149250538,44.1153005971742,179.98272019486262,0,0,0,0,0,0,2024-01-24 13:00:00,2024-01-24 13:00:00,0.0,2
9327,L56506,L,295.9075068243088,307.2043333834334,1688.3525623311778,36.63703448644809,181.18513122687116,0,0,0,0,0,0,2024-01-24 14:00:00,2024-01-24 14:00:00,0.0,1
9328,L56507,L,304.3205716120752,318.54991752760895,1542.4023710080814,39.4596573181191,186.19393855090794,0,0,0,0,0,0,2024-01-24 15:00:00,2024-01-24 15:00:00,0.0,1
9329,H38742,H,300.4585751317853,304.5384735592473,2096.124647087447,22.964394445865995,179.04334307460925,0,0,0,0,0,0,2024-01-24 16:00:00,2024-01-24 16:00:00,0.0,0
9330,L56509,L,302.19355093234896,311.5217050035561,1441.360062223182,47.59368752291465,188.82741721221387,0,0,0,0,0,0,2024-01-24 17:00:00,2024-01-24 16:00:00,0.0,1
9331,M24190,M,305.74960537333294,305.9931038384257,1496.260317555962,41.241126234578715,190.70428452901643,0,0,0,0,0,0,2024-01-24 18:00:00,2024-01-24 18:00:00,0.0,2
9332,L56511,L,297.925997117992,314.1393004167146,1456.5675506743978,42.9168508705683,193.36557583864882,0,0,0,0,0,0,2024-01-24 19:00:00,2024-01-24 19:00:00,0.0,1
9333,M24192,M,296.82200192830686,306.761986305556,1906.3219705581355,26.221749742812925,197.44120107992595,0,0,0,0,0,0,2024-01-24 20:00:00,2024-01-24 20:00:00,0.0,2
